Bearing_No,Rotational_Velocity ,Radial_Load,Axial_Load,Dynamic_Load_Rating,Satic_Load_Ratimg,Limitng_speed,Shaft_Diameter,Bearing_outside_Diameter,Bearing_Width,MIN_Deformation,MAX_Deformation,AVG_Deformation,Deformation_On_Ball_MIN,Deformation_On_Ball_MAX,Deformation_On_Ball_AVG,MIN_Stress,MAX_Stress,AVG_Stress,Stress_On_Ball_MIN,Stress_On_Ball_MAX,Stress_On_Ball_AVG,Frictional_Stress_MIN,Frictional_Stress_MAX,Frictional_Stress_AVG,MIN_Pressure,MAX_Pressure,AVG_Pressure,,,
6021,51922,-1364.5,489.52,72500,66000,4800,105,160,26,5.16E-19,4.266,0.65557,1.28E-03,0.36846,0.19692,2.00E-02,36.088,3.2439,0.1474,28.871,3.4996,0,6.4558,0.23879,0,64.558,2.7975,,,
6021,52300.3,-1367.5,493.51,72500,66000,4800,105,160,26,2.43E-19,4.2939,0.6553,1.50E-03,0.35791,0.19112,1.86E-02,33.16,2.9967,0.13816,26.562,3.1995,0,6.0818,0.21427,0,60.818,2.5541,,,
6021,52678.6,-1370.5,497.51,72500,66000,4800,105,160,26,1.29E-19,4.3125,0.66185,1.30E-03,0.37016,0.19772,2.06E-02,36.211,3.2795,0.14974,28.948,3.5421,0,6.5146,0.24384,0,65.146,2.8301,,,
6021,53057.55,-1373.5,501.51,72500,66000,4800,105,160,26,3.01E-19,4.3311,0.66619,1.20E-03,0.37618,0.20088,2.14E-02,37.907,3.4229,0.15704,30.14,3.7152,0,6.7204,0.25797,0,67.204,2.9689,,,
6021,53435.85,-1376.5,505.5,72500,66000,4800,105,160,26,9.75E-19,4.359,0.66939,1.19E-03,0.3757,0.20049,2.11E-02,37.867,3.4053,0.15584,30.127,3.6935,0,6.6962,0.25537,0,66.962,2.9532,,,
6021,53814.15,-1379.5,509.5,72500,66000,4800,105,160,26,5.71E-19,4.3869,0.67002,1.32E-03,0.36753,0.19608,1.98E-02,35.648,3.2096,0.14504,28.576,3.4562,0,6.4153,0.23512,0,64.153,2.7623,,,
6021,54192.45,-1382.5,513.49,72500,66000,4800,105,160,26,2.33E-19,4.4055,0.67518,1.22E-03,0.37556,0.20052,2.11E-02,37.926,3.4075,0.15505,30.152,3.6958,0,6.693,0.25645,0,66.93,2.9538,,,
6021,54571.4,-1385.5,517.49,72500,66000,4800,105,160,26,4.25E-19,4.4241,0.67768,1.20E-03,0.37594,0.20082,2.11E-02,38.069,3.4208,0.15653,30.26,3.7116,0,6.7072,0.25737,0,67.072,2.9668,,,
6021,54949.7,-1388.6,521.49,72500,66000,4800,105,160,26,4.66E-19,4.452,0.67864,1.29E-03,0.36851,0.19694,2.00E-02,36.067,3.2471,0.14769,28.868,3.5012,0,6.4552,0.23891,0,64.552,2.7984,,,
6021,55328,-1391.6,525.48,72500,66000,4800,105,160,26,3.40E-19,4.4799,0.67838,1.50E-03,0.35793,0.19113,1.85E-02,33.157,2.9997,0.13841,26.566,3.2007,0,6.082,0.21438,0,60.82,2.555,,,
6021,55706.95,-1394.6,529.48,72500,66000,4800,105,160,26,4.58E-19,4.4985,0.68492,1.30E-03,0.37019,0.19774,2.05E-02,36.196,3.2825,0.15023,28.95,3.5434,0,6.515,0.24396,0,65.15,2.8311,,,
6021,56085.25,-1397.6,533.47,72500,66000,4800,105,160,26,1.08E-18,4.5171,0.68927,1.20E-03,0.37622,0.2009,2.13E-02,37.888,3.4258,0.15751,30.138,3.7165,0,6.7206,0.25811,0,67.206,2.9699,,,
6021,56463.55,-1400.6,537.47,72500,66000,4800,105,160,26,1.04E-18,4.545,0.69246,1.19E-03,0.37577,0.20049,2.11E-02,37.78,3.4075,0.15613,30.077,3.6938,0,6.6954,0.25539,0,66.954,2.9534,,,
6021,56842.5,-1403.6,541.47,72500,66000,4800,105,160,26,2.42E-19,4.5729,0.69308,1.32E-03,0.36762,0.19607,1.98E-02,35.524,3.2115,0.14513,28.502,3.4561,0,6.4137,0.23511,0,64.137,2.7621,,,
6021,57220.8,-1406.6,545.46,72500,66000,4800,105,160,26,1.60E-19,4.5915,0.69825,1.22E-03,0.37565,0.20052,2.11E-02,37.823,3.4095,0.15521,30.092,3.6959,0,6.6916,0.25645,0,66.916,2.9539,,,
6021,57599.1,-1409.6,549.46,72500,66000,4800,105,160,26,5.61E-19,4.6101,0.70075,1.20E-03,0.37602,0.20082,2.11E-02,38.002,3.4232,0.15674,30.226,3.7122,0,6.7059,0.25742,0,67.059,2.9672,,,
6021,57978.05,-1412.7,553.45,72500,66000,4800,105,160,26,4.70E-19,4.638,0.70173,1.30E-03,0.36858,0.19696,2.00E-02,36.056,3.2505,0.14789,28.873,3.5029,0,6.4592,0.23908,0,64.592,2.7998,,,
6021,58356.35,-1415.7,557.45,72500,66000,4800,105,160,26,2.66E-19,4.6659,0.70146,1.51E-03,0.35797,0.19117,1.85E-02,33.183,3.0034,0.13854,26.595,3.2028,0,6.0878,0.21455,0,60.878,2.5567,,,
6021,58734.65,-1418.7,561.45,72500,66000,4800,105,160,26,1.62E-19,4.6845,0.70801,1.30E-03,0.37023,0.19777,2.05E-02,36.217,3.2861,0.15007,28.976,3.5454,0,6.5207,0.24414,0,65.207,2.8328,,,
6021,59113.6,-1421.7,565.44,72500,66000,4800,105,160,26,3.46E-19,4.7031,0.71234,1.20E-03,0.37627,0.20092,2.13E-02,37.893,3.429,0.15759,30.154,3.718,0,6.7246,0.25825,0,67.246,2.9713,,,
6021,59491.9,-1424.7,569.44,72500,66000,4800,105,160,26,1.89E-18,4.731,0.71553,1.19E-03,0.37584,0.2005,2.11E-02,37.759,3.4101,0.15614,30.074,3.6946,0,6.6953,0.25546,0,66.953,2.9541,,,
6021,59870.2,-1427.7,573.43,72500,66000,4800,105,160,26,9.53E-20,4.7589,0.71615,1.32E-03,0.36771,0.19607,1.98E-02,35.481,3.2137,0.14515,28.483,3.4564,0,6.4104,0.23514,0,64.104,2.7624,,,
6021,60249.15,-1430.7,577.43,72500,66000,4800,105,160,26,1.10E-19,4.7775,0.72131,1.22E-03,0.37573,0.20052,2.11E-02,37.783,3.4118,0.15529,30.076,3.6963,0,6.6888,0.2565,0,66.888,2.9543,,,
6021,60627.45,-1433.7,581.43,72500,66000,4800,105,160,26,2.64E-19,4.7961,0.72382,1.20E-03,0.3761,0.20083,2.11E-02,37.969,3.4257,0.15692,30.215,3.7129,0,6.7041,0.2575,0,67.041,2.9679,,,
6021,61005.75,-1436.7,585.42,72500,66000,4800,105,160,26,7.02E-19,4.824,0.7248,1.30E-03,0.36865,0.19698,2.00E-02,36.033,3.2535,0.14812,28.869,3.5041,0,6.4585,0.23919,0,64.585,2.8008,,,
6021,61384.7,-1439.8,589.42,72500,66000,4800,105,160,26,3.34E-19,4.8519,0.72454,1.51E-03,0.35803,0.19119,1.85E-02,33.176,3.0065,0.13869,26.595,3.2041,0,6.0877,0.21466,0,60.877,2.5578,,,
6021,61763,-1442.8,593.41,72500,66000,4800,105,160,26,2.65E-19,4.8705,0.73108,1.31E-03,0.37029,0.19778,2.05E-02,36.198,3.2889,0.15033,28.975,3.5463,0,6.5175,0.24422,0,65.175,2.8335,,,
6021,62141.3,-1445.8,597.41,72500,66000,4800,105,160,26,3.99E-19,4.8891,0.73542,1.20E-03,0.37633,0.20093,2.13E-02,37.871,3.4313,0.15791,30.151,3.7184,0,6.7184,0.25831,0,67.184,2.9719,,,
6021,62520.25,-1448.8,601.41,72500,66000,4800,105,160,26,4.28E-19,4.917,0.7386,1.19E-03,0.3759,0.2005,2.11E-02,37.732,3.4123,0.15638,30.067,3.6949,0,6.6874,0.2555,0,66.874,2.9544,,,
6021,62898.55,-1451.8,605.4,72500,66000,4800,105,160,26,1.16E-18,4.9449,0.73921,1.32E-03,0.36773,0.19607,1.98E-02,35.45,3.2159,0.14527,28.474,3.4567,0,6.4037,0.23516,0,64.037,2.7626,,,
6021,63276.85,-1454.8,609.4,72500,66000,4800,105,160,26,1.02E-18,4.9635,0.74438,1.22E-03,0.37576,0.20053,2.11E-02,37.753,3.4141,0.15549,30.067,3.6966,0,6.6835,0.25654,0,66.835,2.9546,,,
6021,63655.8,-1457.8,613.39,72500,66000,4800,105,160,26,2.91E-19,4.9821,0.74689,1.20E-03,0.37615,0.20084,2.11E-02,37.941,3.4282,0.15715,30.207,3.7136,0,6.7012,0.25756,0,67.012,2.9684,,,
6021,64034.1,-1460.8,617.39,72500,66000,4800,105,160,26,5.78E-19,5.01,0.74788,1.30E-03,0.36874,0.197,2.00E-02,36.008,3.2564,0.14832,28.864,3.5053,0,6.4586,0.23929,0,64.586,2.8017,,,
6021,64412.4,-1463.9,621.39,72500,66000,4800,105,160,26,1.82E-19,5.0379,0.74762,1.51E-03,0.35811,0.1912,1.85E-02,33.163,3.0096,0.13881,26.591,3.2053,0,6.0895,0.21477,0,60.895,2.5588,,,
6021,64791.35,-1466.9,625.38,72500,66000,4800,105,160,26,4.87E-19,5.0565,0.75347,1.34E-03,0.36849,0.19673,2.01E-02,35.611,3.2454,0.14813,28.59,3.4912,0,6.4514,0.23903,0,64.514,2.7888,,,
6021,65169,-1469.9,629.38,72500,66000,4800,105,160,26,3.15E-19,5.075,0.75725,1.25E-03,0.37294,0.19901,2.08E-02,36.848,3.3471,0.15324,29.452,3.614,0,6.5947,0.24923,0,65.947,2.8883,,,
6021,65546,-1472.9,633.37,72500,66000,4800,105,160,26,2.72E-18,5.1029,0.76008,1.26E-03,0.37131,0.19804,2.05E-02,36.446,3.3048,0.15043,29.177,3.5623,0,6.5281,0.2442,0,65.281,2.8477,,,
6021,65929.5,-1475.9,637.37,72500,66000,4800,105,160,26,5.60E-19,5.1308,0.76093,1.39E-03,0.36389,0.19397,1.93E-02,34.385,3.1284,0.14211,27.653,3.3481,0,6.2695,0.2261,0,62.695,2.6723,,,
6021,66306.5,-1478.9,641.37,72500,66000,4800,105,160,26,2.15E-19,5.1494,0.7664,1.26E-03,0.37273,0.19889,2.08E-02,36.877,3.343,0.152,29.47,3.6081,0,6.5873,0.24903,0,65.873,2.8838,,,
6021,66683.5,-1481.9,645.36,72500,66000,4800,105,160,26,5.56E-19,5.168,0.76946,1.22E-03,0.3747,0.20007,2.11E-02,37.561,3.3958,0.15546,29.945,3.6718,0,6.6677,0.2541,0,66.677,2.9353,,,
6021,67060.5,-1484.9,649.36,72500,66000,4800,105,160,26,4.65E-19,5.1959,0.77125,1.27E-03,0.36954,0.19748,2.02E-02,36.301,3.2802,0.14938,29.079,3.5315,0,6.5039,0.24157,0,65.039,2.8232,,,
6021,67444,-1488,653.35,72500,66000,4800,105,160,26,6.45E-19,5.2238,0.77146,1.45E-03,0.36024,0.19241,1.88E-02,33.761,3.0627,0.14029,27.112,3.2673,0,6.1771,0.21961,0,61.771,2.6075,,,
6021,67821,-1491,657.35,72500,66000,4800,105,160,26,6.23E-20,5.2424,0.77715,1.31E-03,0.37014,0.19767,2.04E-02,36.256,3.2891,0.14992,29.047,3.5417,0,6.5174,0.2434,0,65.174,2.8304,,,
6021,68198,-1494,661.35,72500,66000,4800,105,160,26,8.20E-19,5.261,0.78062,1.24E-03,0.37374,0.19949,2.10E-02,37.227,3.3707,0.15436,29.717,3.6402,0,6.629,0.25145,0,66.29,2.9099,,,
6021,68575,-1497,665.34,72500,66000,4800,105,160,26,2.54E-19,5.2889,0.78301,1.26E-03,0.37086,0.19782,2.04E-02,36.406,3.297,0.15009,29.16,3.5505,0,6.5137,0.24321,0,65.137,2.8384,,,
6021,68952,-1500,669.34,72500,66000,4800,105,160,26,6.20E-20,5.3168,0.78356,1.42E-03,0.36273,0.1933,1.91E-02,34.105,3.1017,0.14136,27.418,3.3132,0,6.2223,0.22325,0,62.223,2.6441,,,
6021,69335.5,-1503,673.33,72500,66000,4800,105,160,26,5.09E-19,5.3354,0.78912,1.28E-03,0.37188,0.19836,2.07E-02,36.593,3.3213,0.15117,29.284,3.5793,0,6.5497,0.24661,0,65.497,2.8609,,,
6021,69712.5,-1506,677.33,72500,66000,4800,105,160,26,4.65E-19,5.354,0.79237,1.22E-03,0.37435,0.19982,2.11E-02,37.399,3.3868,0.15511,29.843,3.6585,0,6.6495,0.25299,0,66.495,2.9246,,,
6021,70089.5,-1509,681.33,72500,66000,4800,105,160,26,1.88E-18,5.3819,0.79441,1.27E-03,0.36986,0.19763,2.03E-02,36.326,3.2891,0.14983,29.109,3.5398,0,6.5132,0.24229,0,65.132,2.83,,,
6021,70466.5,-1512,685.32,72500,66000,4800,105,160,26,4.58E-19,5.4098,0.79477,1.44E-03,0.36101,0.19279,1.90E-02,33.888,3.0814,0.14085,27.228,3.2874,0,6.202,0.22121,0,62.02,2.6237,,,
6021,70850,-1515.1,689.32,72500,66000,4800,105,160,26,1.02E-19,5.4284,0.80041,1.29E-03,0.37078,0.19798,2.05E-02,36.369,3.3051,0.15062,29.138,3.5586,0,6.5358,0.24486,0,65.358,2.8444,,,
6021,71227,-1518.1,693.31,72500,66000,4800,105,160,26,4.12E-19,5.447,0.8038,1.23E-03,0.37408,0.19966,2.10E-02,37.277,3.3808,0.15486,29.765,3.65,0,6.6429,0.2523,0,66.429,2.9177,,,
6021,71604,-1521.1,697.31,72500,66000,4800,105,160,26,7.73E-19,5.4749,0.80604,1.26E-03,0.37071,0.19777,2.04E-02,36.358,3.2971,0.15012,29.138,3.5482,0,6.5167,0.24301,0,65.167,2.8367,,,
6021,71981,-1524.1,701.31,72500,66000,4800,105,160,26,1.49E-19,5.5028,0.8065,1.43E-03,0.36231,0.19311,1.91E-02,34,3.0962,0.14122,27.328,3.3041,0,6.2164,0.22251,0,62.164,2.6367,,,
6021,72364.5,-1527.1,705.3,72500,66000,4800,105,160,26,5.18E-20,5.5214,0.8121,1.28E-03,0.37181,0.19823,2.06E-02,36.47,3.3176,0.15107,29.213,3.5724,0,6.545,0.24603,0,65.45,2.8554,,,
6021,72741.5,-1530.1,709.3,72500,66000,4800,105,160,26,8.63E-19,5.54,0.81541,1.23E-03,0.37465,0.19978,2.11E-02,37.321,3.3874,0.15518,29.801,3.6567,0,6.6467,0.25286,0,66.467,2.9232,,,
6021,73118.5,-1533.1,713.29,72500,66000,4800,105,160,26,2.32E-19,5.5679,0.81753,1.27E-03,0.37052,0.19771,2.03E-02,36.317,3.2953,0.15011,29.115,3.5448,0,6.5131,0.24272,0,65.131,2.834,,,
6021,73495.5,-1536.1,717.29,72500,66000,4800,105,160,26,2.49E-19,5.5958,0.81793,1.43E-03,0.36169,0.19294,1.90E-02,33.925,3.09,0.14111,27.266,3.2954,0,6.2034,0.22183,0,62.034,2.6299,,,
6021,73872.5,-1539.2,721.29,72500,66000,4800,105,160,26,7.39E-20,5.6144,0.82355,1.29E-03,0.37133,0.1981,2.06E-02,36.392,3.3127,0.15098,29.166,3.5652,0,6.5372,0.24542,0,65.372,2.8497,,,
6021,74256,-1542.2,725.28,72500,66000,4800,105,160,26,2.08E-19,5.633,0.8269,1.23E-03,0.37441,0.19972,2.10E-02,37.276,3.3858,0.15519,29.776,3.6536,0,6.6436,0.2526,0,66.436,2.9207,,,
6021,74633,-1545.2,729.28,72500,66000,4800,105,160,26,4.40E-19,5.6609,0.82909,1.27E-03,0.37063,0.19775,2.03E-02,36.321,3.2983,0.15028,29.124,3.5471,0,6.516,0.24291,0,65.16,2.8358,,,
6021,75010,-1548.2,733.27,72500,66000,4800,105,160,26,4.62E-19,5.6888,0.82858,1.43E-03,0.36202,0.19157,3.07E-04,33.956,2.8911,3.07E-04,27.297,3.0211,0,6.2145,0.20721,0,62.145,2.4609,,,
6021,75387,-1551.2,737.27,72500,66000,4800,105,160,26,1.10E-19,5.7074,0.8338,1.29E-03,0.3716,0.1961,4.28E-05,36.418,3.0919,4.28E-05,29.188,3.2625,0,6.544,0.22854,0,65.44,2.6628,,,
6021,75770.5,-1554.2,741.27,72500,66000,4800,105,160,26,2.43E-18,5.726,0.82577,1.20E-03,0.37455,0.18002,9.55E-08,37.283,3.1575,9.55E-08,29.785,3.341,0,6.6462,0.2349,0,66.462,2.7277,,,
6021,76147.5,-1557.2,745.26,72500,66000,4800,105,160,26,2.55E-20,5.7539,0.83621,1.38E-03,0.36441,0.19088,5.61E-04,34.507,2.9423,5.61E-04,27.776,3.0819,0,6.2987,0.21205,0,62.987,2.5094,,,
6021,76524.5,-1560.2,749.26,72500,66000,4800,105,160,26,7.44E-19,5.7818,0.82731,1.66E-03,0.35185,0.17165,2.42E-06,26.081,2.3627,2.42E-06,24.11,2.3827,0,5.8386,0.16103,0,58.386,1.9519,,,
6021,76901.5,-1563.3,753.25,72500,66000,4800,105,160,26,2.35E-18,5.8004,0.83159,1.77E-03,0.36629,0.17472,7.90E-07,28.716,2.6062,7.90E-07,26.202,2.6771,0,6.3551,0.19354,0,63.551,2.2025,,,
6021,77285,-1566.3,757.25,72500,66000,4800,105,160,26,1.02E-18,5.819,0.82662,1.51E-03,0.35461,0.1634,1.39E-06,27.073,2.1855,1.39E-06,24.862,2.1727,0,6.1949,0.15123,0,61.949,1.7962,,,
6021,77662,-1569.3,761.24,72500,66000,4800,105,160,26,4.89E-19,5.8376,0.81548,1.61E-10,0.34701,0.14247,1.20E-14,25.776,2.0694,1.20E-14,23.743,2.0316,0,5.9133,0.13991,0,59.133,1.6784,,,
6021,78039,-1572.3,765.24,72500,66000,4800,105,160,26,1.09E-18,5.8655,0.8259,9.24E-04,0.34088,0.15329,9.79E-07,24.957,1.6716,9.79E-07,22.521,1.5398,0,5.2709,0.10341,0,52.709,1.2472,,,
6021,78416,-1575.3,769.24,72500,66000,4800,105,160,26,4.12E-20,5.8748,0.81886,7.46E-04,0.34115,0.14055,1.88E-07,25.112,1.6718,1.88E-07,22.567,1.5396,0,5.2989,0.10319,0,52.989,1.2456,,,
6021,78793,-1578.3,773.23,72500,66000,4800,105,160,26,2.74E-19,5.8934,0.81651,8.82E-04,0.35523,0.13329,1.37E-07,27.349,1.8375,1.37E-07,24.959,1.741,0,5.692,0.12242,0,56.92,1.4214,,,
6021,79176.5,-1581.3,777.23,72500,66000,4800,105,160,26,1.51E-17,5.912,0.81468,3.76E-04,0.35733,0.12686,2.23E-08,28.363,1.6444,2.23E-08,24.377,1.4924,0,5.8775,0.10664,0,58.775,1.2594,,,
6021,79553.5,-1584.3,781.22,72500,66000,4800,105,160,26,1.50E-17,5.9306,0.7973,4.06E-09,0.34302,9.62E-02,3.46E-13,26.135,1.2452,3.46E-13,21.788,0.98522,0,5.4738,6.98E-02,0,54.738,0.84773,,,
6021,79930.5,-1587.3,785.22,72500,66000,4800,105,160,26,2.67E-18,5.9446,0.7939,1.00E-04,0.33488,8.82E-02,1.78E-08,24.974,1.1867,1.78E-08,20.458,0.91511,0,5.2675,6.45E-02,0,52.675,0.7867,,,
6021,80307.5,-1590.4,789.22,72500,66000,4800,105,160,26,8.89E-18,5.9585,0.81067,4.33E-04,0.33128,0.11165,2.37E-06,24.611,1.1638,2.37E-06,20.042,0.88654,0,5.2032,6.24E-02,0,52.032,0.76567,,,
6021,80691,-1593.4,793.21,72500,66000,4800,105,160,26,1.39E-19,5.9678,0.81126,1.27E-04,0.40361,0.11077,2.39E-08,22.317,0.898,2.39E-08,19.927,0.57304,0,5.0707,3.89E-02,0,50.707,0.47609,,,
6021,81068,-1596.4,797.21,72500,66000,4800,105,160,26,5.74E-18,5.9864,0.81166,1.43E-04,0.35761,0.10781,2.17E-08,24.653,0.96614,2.17E-08,22.261,0.65541,0,5.4557,4.75E-02,0,54.557,0.54551,,,
6021,81445,-1599.4,801.2,72500,66000,4800,105,160,26,5.52E-19,6.005,0.80538,3.18E-05,0.35747,9.44E-02,9.58E-10,25.932,1.0184,9.58E-10,23.943,0.7179,0,5.7114,5.06E-02,0,57.114,0.60039,,,
6021,81822,-1602.4,805.2,72500,66000,4800,105,160,26,6.64E-18,6.0236,0.80304,2.61E-05,0.35641,8.72E-02,3.89E-07,25.759,1.0201,3.89E-07,23.783,0.72001,0,5.6865,5.05E-02,0,56.865,0.60032,,,
6021,82205.5,-1605.4,809.2,72500,66000,4800,105,160,26,3.54E-21,6.0422,0.80485,6.10E-05,0.34519,8.64E-02,1.97E-06,22.696,0.70031,1.97E-06,22.696,0.33985,0,4.9659,2.25E-02,0,49.659,0.27142,,,
6021,82582.5,-1608.4,813.19,72500,66000,4800,105,160,26,9.81E-22,6.0515,0.78362,6.08E-08,0.32775,5.16E-02,2.51E-12,20.925,0.67495,2.51E-12,20.925,0.30855,0,4.6606,2.01E-02,0,46.606,0.24406,,,
6021,82959.5,-1611.4,817.19,72500,66000,4800,105,160,26,6.98E-19,6.0608,0.79921,1.63E-06,0.31962,7.41E-02,8.64E-11,19.472,0.65724,8.64E-11,19.472,0.28605,0,4.405,1.84E-02,0,44.05,0.2234,,,
6021,83336.5,-1614.5,821.18,72500,66000,4800,105,160,26,9.34E-17,6.0794,0.79684,5.27E-11,0.33389,6.68E-02,1.54E-15,21.954,0.68828,1.54E-15,21.954,0.32489,0,4.8452,2.27E-02,0,48.452,0.26227,,,
6021,83720,-1617.5,825.18,72500,66000,4800,105,160,26,1.87E-18,6.098,0.78652,1.06E-08,0.33443,4.71E-02,8.89E-12,22.151,0.6913,8.89E-12,22.151,0.32818,0,4.8735,2.21E-02,0,48.735,0.26574,,,
6021,84097,-1620.5,829.18,72500,66000,4800,105,160,26,5.61E-25,6.1166,0.79574,3.94E-11,0.30565,5.79E-02,9.85E-16,12.392,0.43976,9.85E-16,0.67997,1.78E-03,0,0.10214,1.30E-04,0,2.6318,3.50E-03,,,
6021,84474,-1623.5,833.17,72500,66000,4800,105,160,26,2.20E-23,6.1445,0.79108,5.80E-11,0.35817,4.53E-02,3.54E-16,12.404,0.43919,3.54E-16,0.3455,8.00E-04,0,7.74E-02,1.35E-04,0,0.91658,2.71E-03,,,
6021,84851,-1626.5,837.17,72500,66000,4800,105,160,26,2.12E-24,6.1538,0.79714,9.39E-14,0.3816,5.29E-02,1.87E-18,12.408,0.44273,1.87E-18,1.478,4.27E-03,0,0.1202,3.18E-04,0,1.3705,5.94E-03,,,
6021,85228,-1629.5,841.16,72500,66000,4800,105,160,26,3.54E-23,6.1724,0.79695,1.92E-18,0.36642,4.90E-02,0,12.417,0.43954,0,0.61616,6.89E-04,0,2.07E-02,7.88E-05,0,0.34341,9.18E-04,,,
6021,85611.5,-1632.5,845.16,72500,66000,4800,105,160,26,2.32E-23,6.191,0.785,1.43E-11,0.29956,2.68E-02,5.68E-17,12.425,0.43946,5.68E-17,0.31837,3.55E-04,0,0.10789,1.04E-04,0,1.0789,1.24E-03,,,
6021,85988.5,-1635.5,849.16,72500,66000,4800,105,160,26,1.20E-25,6.2096,0.79117,1.17E-13,0.24886,3.28E-02,1.57E-17,12.433,0.44051,1.57E-17,0.80158,1.10E-03,0,3.96E-02,8.14E-05,0,1.8205,1.89E-03,,,
6021,86365.5,-1638.6,853.15,72500,66000,4800,105,160,26,2.33E-23,6.2375,0.79924,4.80E-19,0.19945,4.00E-02,0,12.445,0.44059,0,0.36413,9.19E-04,0,0.19133,2.40E-04,0,1.9133,3.10E-03,,,
6021,86742.5,-1641.6,857.15,72500,66000,4800,105,160,26,6.92E-25,6.2468,0.80464,1.28E-18,0.23994,4.66E-02,0,12.45,0.44229,0,0.59377,2.69E-03,0,0.16843,2.85E-04,0,1.6843,3.95E-03,,,
6021,87126,-1644.6,861.14,72500,66000,4800,105,160,26,5.37E-25,6.2654,0.80348,5.37E-25,0.27125,4.12E-02,0,12.458,0.4407,0,0.28665,5.77E-04,0,9.67E-02,1.18E-04,0,1.4208,2.25E-03,,,
6021,87503,-1647.6,865.14,72500,66000,4800,105,160,26,2.26E-24,6.284,0.79672,2.26E-24,0.27561,2.71E-02,0,12.466,0.44059,0,0.10055,1.57E-04,0,8.57E-02,1.11E-04,0,0.85729,1.16E-03,,,
6021,87880,-1650.6,869.14,72500,66000,4800,105,160,26,1.40E-22,6.3119,0.81698,2.67E-12,0.28123,5.33E-02,2.09E-16,12.478,0.44721,2.09E-16,1.2354,6.96E-03,0,0.28708,6.74E-04,0,4.0369,1.03E-02,,,
6021,88257,-1653.6,873.13,72500,66000,4800,105,160,26,7.18E-23,6.3398,0.83992,1.68E-11,0.43515,8.36E-02,7.48E-16,12.491,0.46949,7.48E-16,7.4323,3.10E-02,0,0.80762,2.92E-03,0,9.59,3.15E-02,,,
6021,88640.5,-1656.6,877.13,72500,66000,4800,105,160,26,3.82E-23,6.3584,0.83757,2.68E-11,0.39772,7.63E-02,3.84E-17,12.499,0.44772,3.84E-17,1.7415,6.77E-03,0,0.13787,3.25E-04,0,4.2734,7.46E-03,,,
6021,89017.5,-1659.6,881.12,72500,66000,4800,105,160,26,4.16E-22,6.377,0.81084,1.59E-15,0.24316,3.12E-02,0,12.507,0.44233,0,0.1995,6.09E-04,0,1.6656,1.87E-03,0,18.317,2.61E-02,,,
6021,89394.5,-1662.7,885.12,72500,66000,4800,105,160,26,1.76E-22,6.3956,0.82296,2.09E-11,0.26933,4.64E-02,8.24E-16,12.515,0.44972,8.24E-16,1.2382,8.78E-03,0,0.43799,1.47E-03,0,7.048,1.96E-02,,,
6021,89771.5,-1665.7,889.12,72500,66000,4800,105,160,26,1.34E-22,6.4142,0.83518,8.11E-14,0.48623,6.18E-02,1.05E-17,12.524,0.45087,1.05E-17,2.489,9.05E-03,0,0.64757,1.56E-03,0,7.5223,1.91E-02,,,
6021,90148.5,-1668.7,893.11,72500,66000,4800,105,160,26,1.74E-20,6.4328,0.85706,4.41E-11,0.6107,9.23E-02,2.98E-15,12.532,0.44729,2.98E-15,2.5256,4.85E-03,0,0.15627,2.19E-04,0,4.8813,6.50E-03,,,
6021,90532,-1671.7,897.11,72500,66000,4800,105,160,26,2.01E-21,6.4514,0.85745,2.20E-11,0.58026,8.93E-02,2.39E-15,12.54,0.44391,2.39E-15,0.56805,1.08E-03,0,8.30E-02,1.41E-04,0,0.82972,1.48E-03,,,
6021,90909,-1674.7,901.1,72500,66000,4800,105,160,26,1.49E-23,6.47,0.80759,2.09E-11,9.03E-02,8.13E-03,4.09E-16,12.548,0.44349,4.09E-16,0.23929,4.43E-04,0,2.36E-02,1.78E-05,0,0.23559,1.78E-04,,,
6021,91286,-1677.7,905.1,72500,66000,4800,105,160,26,5.59E-23,6.4979,0.87666,1.08E-11,0.77228,0.11025,1.70E-15,12.561,0.44444,1.70E-15,0.60603,9.14E-04,0,3.18E-02,6.23E-05,0,1.2657,1.39E-03,,,
6021,91663,-1680.7,909.1,72500,66000,4800,105,160,26,2.21E-22,6.5258,0.93305,1.46E-11,1.4422,0.19262,1.41E-15,75.72,0.47183,1.41E-15,8.3562,1.91E-02,0,1.6246,3.68E-03,0,22.293,4.10E-02,,,
6021,92046.5,-1683.7,913.09,72500,66000,4800,105,160,26,1.35E-23,6.5444,0.93359,5.87E-12,1.4399,0.18987,1.47E-15,12.581,0.44893,1.47E-15,3.3369,4.30E-03,0,0.61192,9.73E-04,0,11.253,1.40E-02,,,
6021,92423.5,-1686.7,917.09,72500,66000,4800,105,160,26,1.61E-22,6.563,0.87121,2.27E-12,1.2216,8.92E-02,5.97E-16,12.589,0.44487,5.97E-16,0.26522,3.51E-04,0,0.26624,5.56E-04,0,5.073,8.14E-03,,,
6021,92800.5,-1689.8,921.08,72500,66000,4800,105,160,26,8.07E-21,6.5909,0.89804,2.66E-11,0.9761,0.12557,5.01E-15,12.602,0.4614,5.01E-15,9.107,1.72E-02,0,1.6397,2.24E-03,0,16.622,2.38E-02,,,
